"transaction_id","session_id","date","user_id","product_id","quantity","revenue"
"8tzUVsWB0U5T","0Uvba4B2Oy",2024-02-15,16905,"02-CBC",5,37.5
"oEzcfDc9coa4","kRnqUQuq2r",2024-02-15,18980,"01-MB",1,30
"FZ5q3aEqWvAu","OMAwVe6QR7",2024-02-15,16100,"01-MB",1,30
"cjKqBlU9l3ed","Dmwu8GeLfo",2024-02-15,14601,"01-SB",5,75
"pLRHWLfE774v","pMXart3ktn",2024-02-15,10478,"01-MB",5,150
"sD2wMs3KHTK5","BjyRFwc8p3",2024-02-15,3131,"02-CBC",5,37.5
"JwVgxP7mIXur","CUmyZ3DWAF",2024-02-15,14572,"02-DBC",1,10
"k8u5YijsHekV","nxT9prxwRb",2024-02-15,3307,"02-DBC",2,20
"dyFsuEOPHNqK","Mq33V3EyO9",2024-02-15,1408,"02-DBC",1,10
"nrzz6BUPr5A8","b1lsCvio13",2024-02-15,9642,"02-DBC",1,10
"dwpxcWjGo2Wf","9egcVzBd5n",2024-02-16,15992,"02-CBC",1,7.5
"MfCAsBmBHpyQ","1LurQBvbTR",2024-02-16,9738,"02-DBC",4,40
"GIrBl0IGYlUt","TtJQYLmpy0",2024-02-16,389,"01-LB",3,165
"0m7UDp8wYXEX","a3cPED4OLa",2024-02-16,640,"01-LB",1,55
"58Yn16Yqactd","SB9q1hU3i9",2024-02-16,336,"02-DBC",1,10
"plk4LoHvEXpG","XAkI4O7FNH",2024-02-16,980,"01-SB",1,15
"MI0DMHKyjyKQ","oyql116ciG",2024-02-16,17347,"01-MB",1,30
"1lcRoaYGAgwZ","Aj71r73i8H",2024-02-16,8427,"01-LB",1,55
"fL0p1DHHrKPw","pFJiobTEne",2024-02-17,5621,"01-LB",5,275
"frxSW5tebj0F","l5nukgrUgr",2024-02-17,9881,"02-DBC",1,10
"Sb3dit93RdJo","mvB0JghV6k",2024-02-17,9399,"01-SB",2,30
"nW5x6h4ck2mR","g87RfDnxpc",2024-02-17,956,"01-SB",4,60
"Up5RxCL15PaC","JTGSWapmlX",2024-02-17,10712,"01-MB",1,30
"D33OQHRijf5q","Cf9vmZ2jOd",2024-02-17,11339,"02-CBC",3,22.5
"UrxOgTLoICFZ","fOnNonupMl",2024-02-17,10374,"02-CBC",2,15
"1zOECY2i9sGK","9ifGphW7gt",2024-02-17,18443,"02-DBC",4,40
"hYBOzfwzRKHF","LLklMRm4B3",2024-02-17,1727,"01-SB",5,75
"ztmv8HFy60os","JO06vqKwYm",2024-02-18,8811,"02-DBC",4,40
"rwVwber9t6hs","PDHcnnAPSj",2024-02-18,15667,"01-MB",1,30
"l65BS2q79S87","npnaPD7rWJ",2024-02-18,7169,"01-LB",1,55
"WFb0TNsVCMoY","7lveHLTfHX",2024-02-18,3529,"01-LB",3,165
"OCpFHW4favZr","zw4pMCXnE3",2024-02-18,11162,"01-MB",3,90
"dEHMCJeNBYU3","VfTShJYHAV",2024-02-18,8440,"01-SB",1,15
"S2DWtONlOwTv","yibrwFDR6P",2024-02-18,247,"02-CBC",1,7.5
"OXWWFu2qLMi9","LVMHMuZC8P",2024-02-19,11243,"02-DBC",2,20
"s3CrWfLbHIcb","VPPfoexSdr",2024-02-19,2254,"01-SB",5,75
"wxdNdYuIeU4S","2EemBLZV3f",2024-02-19,2504,"02-DBC",5,50
"8S52BLfRG0Ij","rhvFQuZEIA",2024-02-19,5042,"01-LB",2,110
"Th7le43wBMhg","OfnYVpyV67",2024-02-19,10841,"01-SB",4,60
"HzxwFxj2lEDF","JjRIfLO4zl",2024-02-20,3670,"02-CBC",4,30
"rU8SDAOkl3rq","GCCJ6WzCOX",2024-02-20,19218,"02-DBC",1,10
"IzHvwnIGEflA","ab5OIvH0Pa",2024-02-20,97,"02-DBC",2,20
"AS9ARymyb5UI","qNrSPCLdQ6",2024-02-20,15908,"01-MB",1,30
"AYVAkaNWi8Ab","PyqtVaZDcp",2024-02-20,19813,"01-MB",2,60
"XasgI2zOmxrY","JNoSLoJMMo",2024-02-20,14201,"01-MB",4,120
"bUcgdTWOVxYg","YGYfqcFcmQ",2024-02-20,7158,"01-SB",4,60
"5vi2RNbhzP29","OQQ0SV80PI",2024-02-20,699,"02-CBC",2,15
"4oyvyxgjJarp","rbJQdwhj3U",2024-02-20,10896,"02-CBC",2,15
"UuxnNbAawBhY","dNHldwzQMm",2024-02-20,10433,"02-DBC",5,50
"MEocgDAeZdh4","km0WiT7HPO",2024-02-20,13949,"02-CBC",4,30
"hsF0MvT2I1jB","FRpRhOMxAS",2024-02-21,4174,"01-LB",2,110
"7qmlHnzpgG38","DVkbFuBKrR",2024-02-21,2713,"01-MB",1,30
"aBlK7FLmcbp7","Gvc1qZGXB5",2024-02-21,2033,"02-DBC",4,40
"O6MnRIcAEez8","8Tq8LXEc88",2024-02-21,16192,"02-DBC",4,40
"UPFphqsz09Va","lcgiuZJnEc",2024-02-21,8062,"02-CBC",4,30
"dbxxd8qXKQPy","X15i5lNwG8",2024-02-21,19729,"01-LB",1,55
"CRTGNb1VlqVf","VCAhPBsUl3",2024-02-21,13523,"02-CBC",3,22.5
"J2uVo5x4gxy5","nHNITdigKZ",2024-02-21,879,"01-SB",1,15
"Vh10kAUvkwPq","wpq5PE2r5R",2024-02-21,6968,"01-SB",3,45
"jDMn1foKCWF9","FtMUTZeVPg",2024-02-22,10800,"01-LB",5,275
"O6iU90wRWYeW","SwLvRH5kDd",2024-02-22,11145,"01-SB",1,15
"mierq5UbCOPo","WshqsEX7mQ",2024-02-22,3002,"02-DBC",3,30
"UXZLbzNAnL2t","sXeScZRUuf",2024-02-22,19038,"02-DBC",3,30
"VlkUxdGTPc8P","Vu5KyzSE5a",2024-02-22,129,"01-SB",2,30
"MFY07DDPTNz9","1kvolK3lmE",2024-02-22,11965,"02-DBC",3,30
"L57FEoaq00cG","t6XqpgMCqC",2024-02-22,8909,"02-DBC",5,50
"5ZTwoxnvKuO4","1RphTLozht",2024-02-23,19021,"01-MB",4,120
"82sI8BHuLkFx","5d30J3QSp8",2024-02-23,2761,"01-SB",4,60
"eKI6EIWWP1xf","22mkDDi1xG",2024-02-23,15308,"02-CBC",1,7.5
"DXFpBFqsr051","QvsVCYJOjJ",2024-02-23,8619,"01-SB",2,30
"O3ar42EscVZQ","fCrg2DT1Ap",2024-02-23,14881,"02-DBC",1,10
"V7WFK40LTZAP","k4gx6AoZYu",2024-02-23,5808,"01-MB",4,120
"ouSZiKQK3dYn","a0nJaJsEyE",2024-02-24,17344,"01-MB",2,60
"jZ2q1zqi6KHE","PuF3JU4EPj",2024-02-25,7169,"01-MB",5,150
"VbzmcOHfjFgR","YdIWdpPP3d",2024-02-25,13594,"02-DBC",3,30
"fLhsbUOlbIO4","7JnNrjsaKN",2024-02-25,7048,"01-SB",1,15
"uUuNxTc5qdeF","satdreBDNF",2024-02-25,1646,"01-SB",1,15
"jHKTMzRoSzlP","HDJUeypgGQ",2024-02-25,2298,"01-SB",4,60
"BvZUIxA3JO7q","qPdRkh0TG2",2024-02-25,13661,"01-SB",1,15
"jWxtpg2afD4I","p3AlDTHAZc",2024-02-25,19672,"02-DBC",4,40
"AgCEjjnZGCAW","c2sdpgLNg5",2024-02-25,6371,"01-SB",4,60
"AspEciVsoBa9","K8UtWSUWCF",2024-02-25,9318,"02-CBC",4,30
"S7mTXlvwW2rI","hyvbRx0sA7",2024-02-25,17135,"01-SB",3,45
"4zHvlp1bToBU","fVNJXE5xrZ",2024-02-25,9450,"01-MB",1,30
"ITcihUcSM9ai","goJClVFOh9",2024-02-26,15171,"01-MB",3,90
"wfrzDu8kEQvp","cOwG8w0VIc",2024-02-26,5108,"02-CBC",2,15
"qdxZ1EiRvkvN","KIF10zJpyC",2024-02-26,18616,"01-LB",5,275
"fuZbC7u7ZvKo","YS2Pm0hxEQ",2024-02-26,1928,"02-DBC",3,30
"oGo8gNnOT939","Arl6nbaS4c",2024-02-26,18568,"01-SB",1,15
"q4Ke7nAcCVKh","NtUWcPBW7A",2024-02-26,13621,"01-MB",5,150
"KR0N1PuOCQpj","FUU2fY2Bnl",2024-02-26,15016,"01-LB",4,220
"k5RnRTer10yh","JgYfRcYOcK",2024-02-26,7391,"02-CBC",1,7.5
"VKel1maXwjA6","OnhgenAKnl",2024-02-26,1936,"01-MB",1,30
"nC3W5lCbImaa","1MTOsmWnpy",2024-02-26,17128,"01-LB",2,110
"cIrQgmo5y5cd","xTjXT2kmpN",2024-02-26,13706,"02-CBC",4,30
"TWyOg4nVy5rE","bJ43GQUOvr",2024-02-26,11917,"02-CBC",1,7.5
"2K4g7Trc0qHm","9LPX9BS8A3",2024-02-27,5208,"02-DBC",1,10
"oGFh8FgQREq5","zjh5LodR4n",2024-02-27,11273,"01-LB",5,275
"7EiK0ITNxK95","ttsRkfduVE",2024-02-27,4605,"01-MB",4,120
"FiCBZhwVlb25","zF9YKlnELI",2024-02-27,11129,"02-DBC",5,50
"oqTCA6cW5v91","ZsnraM7w6d",2024-02-28,10080,"01-MB",4,120
"rwk8tvkeTO3l","bLI3oWBJ5X",2024-02-28,14793,"01-SB",1,15
"CwrlsStg18fW","Z6BfC7nLmN",2024-02-28,8646,"01-MB",4,120
"Z71Crntw5X0Y","kgcPCydXlF",2024-02-28,10329,"01-SB",3,45
"AzNXkYK7E581","0G0lg9Cplr",2024-02-28,19618,"01-SB",4,60
"Bp5y1p85XagK","NwaiPHsKba",2024-02-28,1677,"02-DBC",4,40
"501nDBFsuWFc","BZtdya8wTu",2024-02-29,18065,"01-LB",5,275
"YNgVBHioqjql","hRmgNT3vYj",2024-02-29,19986,"02-DBC",2,20
"qC5rLUHFc6KE","GUHP1anwYL",2024-02-29,11082,"02-CBC",3,22.5
"L7vKqP9ps4gT","qw7JzOTSAI",2024-02-29,8708,"02-CBC",5,37.5
"0kmqPdtN1v74","wLSZKgFEJk",2024-02-29,13313,"01-SB",4,60
"3FsFFOV6JYtJ","wLB79XX6Ay",2024-02-29,3420,"02-CBC",1,7.5
"1J6WyETlQ30V","HtsRlBWFsb",2024-03-01,11039,"01-LB",4,220
"NblVD8508R8L","ildFvAEivW",2024-03-01,11647,"01-MB",3,90
"6xH2KNASTQt7","oRGKwjfsiD",2024-03-01,11287,"01-MB",4,120
"3U5P5IHFUUtr","UgQbOVritR",2024-03-01,14219,"01-MB",3,90
"yDk1jXOr4jzv","UdGfQ3N0z3",2024-03-01,434,"01-SB",1,15
"aV2MS9Umhoes","82KII5sOk3",2024-03-01,6326,"01-LB",2,110
"thafIPvYPE7F","pIgeoHI8YZ",2024-03-01,10574,"01-LB",3,165
"aMEmcFAdCstU","RDvuxgIaHY",2024-03-01,8590,"01-MB",4,120
"g8f1ahezLYIB","fMT3xM5FC5",2024-03-01,13878,"01-LB",1,55
"1eMoGOuE5PXQ","YMHx0HxUl3",2024-03-01,15490,"02-DBC",4,40
"LKxhY0VKbYuV","jJlGVc0gSr",2024-03-01,36115183,"02-DBC",3,30
"853DgBSdU6Mo","cp1NHI5n0H",2024-03-01,65548271,"01-SB",4,60
"y2n9q2tgrTif","Z5g82lFJcS",2024-03-01,13404467,"02-CBC",3,22.5
"WMBIfRCCDmi1","YwsIvHst5e",2024-03-02,12029,"01-SB",4,60
"LGPrWis9R4ej","zpiGxDg894",2024-03-02,3390,"01-LB",2,110
"6rNDedXYc9m0","4YDKty1JN2",2024-03-02,5507,"01-LB",1,55
"FH7CchhmnjFO","f2l4XhqL2h",2024-03-02,3374,"02-DBC",1,10
"8pDxgBPPNdmc","YQKFv17Qk0",2024-03-02,2430,"02-DBC",2,20
"IXVDXXzvNYNf","nvThfCYjMF",2024-03-02,16724,"02-CBC",4,30
"4SM1DT3elqJp","zopmrUtLj7",2024-03-02,31145494,"01-SB",4,60
"pogqsaVUUyrg","EovPPB6DaB",2024-03-02,77290583,"02-DBC",2,20
"lsb2Lw8aDWi1","SfiYz7rhGJ",2024-03-03,1966,"02-DBC",5,50
"iJQg1MeOlILW","uXXB9KpG84",2024-03-03,9666,"01-MB",2,60
"y0bHJOMCevkh","SLq9RNAnaB",2024-03-03,10050,"01-LB",2,110
"3GSZSjOPVtuq","Oz612icnHg",2024-03-03,18842,"02-CBC",1,7.5
"K7EusXYmcyXN","OfSiZlrdYU",2024-03-03,9207,"02-DBC",4,40
"g6zm62QwlTbX","3m33WpcX0m",2024-03-03,67306826,"01-SB",5,75
"vzvaYZJ7V8Si","vqGYYwYpXo",2024-03-03,31123215,"02-DBC",3,30
"jVnNA3CM8zlB","8byA9ko7Er",2024-03-04,13421,"01-MB",5,150
"W9gh63YtFmEF","FvRaBunr1W",2024-03-04,13191,"02-CBC",2,15
"iPRnss2ncqDS","0D4FwJFzMH",2024-03-04,5925,"01-LB",2,110
"RMffbKqcyqWT","1Tu7JU9fpR",2024-03-04,52065849,"01-MB",5,150
"Nq1enH9CDUfb","4PTOpmxF0d",2024-03-04,34020346,"01-MB",3,90
"BAaBhTva94fn","AhixrAq57q",2024-03-05,14927,"01-LB",1,55
"BYh5LXqj7eP3","OAzV0558Oe",2024-03-05,388,"01-SB",2,30
"8meYW4qnjagR","ZVihg0gaC5",2024-03-05,11720,"01-LB",2,110
"8CwUENdP0XyN","gkIkkkB1ZA",2024-03-05,18205,"02-CBC",5,37.5
"ZeBh3v03uhFJ","JiGQopqZyV",2024-03-05,89705411,"01-MB",1,30
"uUErI5tDBIDY","1o1RK43tEe",2024-03-05,97272629,"02-DBC",5,50
"EOBQZ40gM3aS","iHzgPQyTIg",2024-03-05,24125316,"02-CBC",4,30
"o9GKaK9no8yO","EPyzGQPtQs",2024-03-05,64229448,"02-CBC",3,22.5
"b0vGxuLzXKdH","WAtn5qt7r7",2024-03-05,95942735,"01-LB",1,55
"CgkLDmycCGL4","4Yu7yV3ogd",2024-03-06,8821,"01-SB",1,15
"nIz7vY45HMxX","kDaPqluGvw",2024-03-06,18327,"02-CBC",3,22.5
"L80ojqs7a0mb","uoNqfuold0",2024-03-06,12089,"02-CBC",3,22.5
"0Oo4Wp337uP5","cAwoo50W09",2024-03-06,12647,"01-LB",5,275
"Ut4u5xhjuCjw","R3DJ1vO5W8",2024-03-06,16294,"01-SB",1,15
"PzMJCvxvdB0G","SdVvYDyxoX",2024-03-06,1689,"01-MB",5,150
"ksJo37xcwhlK","N1k75bv9hs",2024-03-06,16056,"02-DBC",5,50
"vA9dTf6ASzQ0","KqSOiGH2UD",2024-03-06,70335418,"02-DBC",4,40
"ghHhsunS0oPe","Vd4LAOmv23",2024-03-06,86621891,"01-SB",2,30
"IvjhKhBRhQh5","F6nHTX0Q3Y",2024-03-07,14533,"02-DBC",5,50
"uvk5r5Wi35Wm","ORVxp9xpwJ",2024-03-07,19919,"01-LB",5,275
"nMZExPOmnoXB","VCRDgC4uAI",2024-03-07,17867,"01-LB",1,55
"jfllO1C25bpd","lnIHNg879E",2024-03-07,11208,"01-MB",2,60
"sLeMMsBZcvA0","NHDxxfabj8",2024-03-07,834,"01-LB",1,55
"fkyx6GuJTmHz","9sxnDUSw0g",2024-03-07,11647,"02-CBC",4,30
"KqmfVAeXAnt3","yknYhY2zeY",2024-03-07,86961038,"02-CBC",1,7.5
"55ioW84UAn40","y1gLa0dxfT",2024-03-07,51191949,"01-LB",4,220
"6gtqjJ7hcDYU","vBIdBI0DW1",2024-03-08,7223,"01-SB",4,60
"rAt0RSTNBZsO","ZVKwrkCgZY",2024-03-08,9326,"01-SB",2,30
"Ept7BF2QA6JM","9lhYEhCD4n",2024-03-08,16969,"01-SB",4,60
"m5RwpjV1WLUC","YUHLtzhaho",2024-03-08,73165693,"01-MB",5,150
"jALEkpZB7aOl","kHJ0Iodizf",2024-03-08,93599960,"01-SB",3,45
"jN7bhm2t8dWi","DlZv5Sv53y",2024-03-08,58723548,"01-SB",2,30
"JSSecdcBY5aN","UmjhwBE0zt",2024-03-09,6395,"01-LB",5,275
"CCNVvU0NRgvL","ZB4q4ET0a6",2024-03-09,12082,"01-MB",3,90
"IWwJaZscHZpu","VbO0Ltlm89",2024-03-09,8136,"01-LB",2,110
"lwERCcemvBHn","ii27MUvF4W",2024-03-09,19701817,"02-DBC",2,20
"k6qkCPegSYqR","DxWsIoqizw",2024-03-09,84929252,"01-LB",4,220
"OJm7VxQYNMFJ","ElyGlSzrCi",2024-03-09,26377138,"01-SB",2,30
"FUaoLFR9LMcM","DrWqAXaA5W",2024-03-10,18862,"02-DBC",2,20
"TbM5gHDb2y0Z","F9VgzjqRkG",2024-03-10,16151,"02-CBC",2,15
"nqrkHZe6kfcA","DvTH1MaEUw",2024-03-10,6848,"02-DBC",3,30
"sLXRMru4qW8V","5poH2EeVcv",2024-03-10,8886,"02-CBC",2,15
"tealXZTU8ReE","aLl9UE2Qg3",2024-03-10,25628680,"01-SB",3,45
"RPE9PaJPu7KA","jvSmzJO4fN",2024-03-10,62563382,"02-CBC",1,7.5
"hTqvux1k0vxH","EEnhb3sqVi",2024-03-11,6887,"01-MB",2,60
"RLWrbEWIoIkY","1h4kgbeLSM",2024-03-11,9422,"02-CBC",5,37.5
"W5lvT5GoIjsb","cEfgBQrXK1",2024-03-11,6606,"01-LB",2,110
"1hfDHAAhfJhx","DwA5YmGK4J",2024-03-11,11331,"02-CBC",1,7.5
"yGVzlXpV1Frc","tB8PlJX1YZ",2024-03-12,19683,"02-CBC",5,37.5
"nEM5WZzTyCMS","q2nUEMn4jt",2024-03-12,2584,"01-MB",4,120
"jh6ouUhiYT4d","PZVYYXeem4",2024-03-12,16824,"01-LB",3,165
"EgBdH81PaUNh","X2Pec1S6tq",2024-03-12,5741,"02-DBC",2,20
"eCwsAsoVJaDr","9vpxLM5UbN",2024-03-12,3117,"01-LB",1,55
"6F9PKRPPbVx9","Z14W60HnbU",2024-03-12,19604,"01-SB",4,60
"crYv2vJ3v4Ag","cdCxaB9AXE",2024-03-13,7700,"02-CBC",5,37.5
"59YHxE4upvcx","1btWPIX8xT",2024-03-13,13777,"02-CBC",5,37.5
"GTJsoTxrNXQ3","g6yhKrrM73",2024-03-13,1199,"01-LB",5,275
"7KV0u3TM2yUu","SjpJxKoGg0",2024-03-13,11572,"01-MB",3,90
"wUqZUGTT7QYR","1unSLEHrzC",2024-03-13,7659,"01-LB",3,165
"DwEETej0AOp6","V2mcuYTrEG",2024-03-13,6263,"02-CBC",1,7.5
"OGUtDSLVM5cv","Xkp1mNMkaW",2024-03-14,14512,"02-CBC",4,30
"rPwUmk0oXLxp","IdAYIyNRGd",2024-03-14,16224,"02-DBC",4,40
"4h1IIMyp3mg3","0Guc4eM3dn",2024-03-14,5769,"01-MB",5,150
"5TtFt8pKmOQv","Sqe8FnBBFh",2024-03-14,2051,"02-CBC",1,7.5
"slu2ennivRGO","RzlQNX67f0",2024-03-14,14877,"01-MB",3,90
"m8J752vRLp8A","V783GmJWbj",2024-03-14,3278,"01-MB",2,60
"BAm9XlBNNSQt","ZV9lJgqrgH",2024-03-15,18908,"01-SB",1,15
"4dgkQgwwzTcS","cYqwK8INNC",2024-03-15,17767,"01-SB",3,45
"a56wsCH0e2E2","GYls930b8R",2024-03-15,1980,"01-MB",2,60
"sgcxv5ge76qO","82mwODSKDW",2024-03-15,11014,"01-MB",1,30
"OvAAcSao5rK5","vQLt6KAj2q",2024-03-15,11600,"01-LB",4,220
"OGX2fNyqkJYy","7YZpzkfgMq",2024-03-16,8042,"02-DBC",1,10
"xxU43IaWm6Wl","bvyKRKAEcR",2024-03-16,12504,"02-CBC",2,15
"L5cZa99fKU13","0q1YcTCJ4o",2024-03-16,17750,"01-SB",5,75
"7AG9M83EAmrS","r0ipeBC8Wy",2024-03-16,4338,"01-LB",5,275
"Dw39rOKcY2nW","HT0pkzPr12",2024-03-16,400,"02-DBC",1,10
"cVhedrAHhniT","fazEavsVdD",2024-03-16,18707,"02-DBC",3,30
"5iKeHs8xf6KY","KIGjBTpyEU",2024-03-16,5458,"01-MB",2,60
"ZuXqa4lbu7la","lLQKhpvmB2",2024-03-16,5974,"01-MB",2,60
"sI6cK7R5BrRq","B5qwBrKybl",2024-03-17,18285,"02-CBC",2,15
"42JJesAKFvC3","ofiiWKkMGy",2024-03-17,11087,"01-SB",2,30
"NmaetJLckMPl","trJpYwM3Hp",2024-03-17,10691,"01-MB",4,120
"4tpgsCM0oQsf","yF1dUKES5r",2024-03-18,2301,"02-DBC",2,20
"iaeJYGb2NF7g","6MRNrQhXYN",2024-03-18,6743,"02-DBC",5,50
"98GZ4mPoMBEK","ycUcsjb1TN",2024-03-18,10889,"01-MB",5,150
"icWWIWFGU0OB","khR8eVgrTp",2024-03-18,4628,"01-LB",5,275
"t3HmKJO18uv7","541TblUUWg",2024-03-18,14596,"01-LB",3,165
"G30F9uRR7miw","0KEzK6M4Ge",2024-03-18,17695,"01-MB",4,120
"UWKEHcezZ68r","aRl6XVc2uJ",2024-03-18,7571,"01-MB",4,120
"UM1WHzM1Poe8","haztIfqHeK",2024-03-18,9862,"01-MB",3,90
"PmFE5CqlbS67","j0n6YGgxAN",2024-03-18,3938,"01-SB",2,30
"paMGFgCB2etK","zrMVbQghIg",2024-03-19,6018,"01-MB",3,90
"oWLbf2Sy1TFV","SAJAvFaaz3",2024-03-19,7175,"02-CBC",1,7.5
"bw2CkVMcPM7l","KgwHllYby8",2024-03-19,14779,"02-CBC",3,22.5
"902SPUmNOnd2","aBqtimS7uZ",2024-03-19,8702,"02-DBC",3,30
"oUCYxlYVVbeQ","4xJEFAD1B1",2024-03-19,2993,"01-MB",1,30
"HnOGAny7C44K","nTDV8zy8P8",2024-03-20,10117,"01-LB",2,110
"tM92zSlUdEok","VXNnskdcjU",2024-03-20,18162,"01-SB",3,45
"XM9nnylr9Fo0","1geM6y5pKT",2024-03-20,640,"02-CBC",3,22.5
"k3wLGvsbfW8R","m9qeGXQeeo",2024-03-20,8077,"01-SB",1,15
"uE4ReCq5ormO","IVDYf7LA7n",2024-03-20,11221,"02-CBC",5,37.5
"RCIvxFWZyq4R","1DLZRzp7eT",2024-03-20,16713,"02-CBC",1,7.5
"wpAi7ktsmaMo","ufVnPJTrOi",2024-03-20,973,"01-LB",4,220
"lmjmR4vmMYAD","hM4Xw3unlv",2024-03-20,3708,"01-LB",3,165
"jZCDTlGMys22","oPNtVDYF20",2024-03-20,19042,"02-DBC",2,20
"3ZESPI4Fdn7H","GjIBpZL1Fa",2024-03-20,9725,"02-DBC",3,30
"CJA2kbSAf36i","ssHEVW9pps",2024-03-20,6716,"01-MB",1,30
"ijB5J95Kzyv6","xFtsGa17I0",2024-03-21,18038,"01-SB",3,45
"a2VxzYcUDk7c","3DUFZJG3LP",2024-03-21,17928,"01-LB",5,275
"eagxe9Zt7Z0b","4kZk0Ss1a9",2024-03-21,7133,"02-CBC",1,7.5
"tOy0IKcrx02S","1rdbsNjzQm",2024-03-21,77,"02-DBC",2,20
"rjLTVdnn9tIa","HzUJFjviXe",2024-03-21,18672,"01-LB",2,110
"ousgidcMmdoT","atoUgG76BA",2024-03-22,9412,"01-MB",2,60
"71GrvkvcSWRd","Ql8kgQrm0n",2024-03-22,10448,"02-CBC",5,37.5
"aUsuh35l2C41","OgIflLwvBn",2024-03-22,18338,"01-SB",1,15
"4JBX0Ni8vqPI","xGssV0UDzf",2024-03-22,17293,"01-LB",3,165
"QrUHBkrgiF4X","o2Nmcq1zpA",2024-03-22,10222,"01-LB",2,110
"C8ykfR5uaCjX","7AroCwjidi",2024-03-22,12361,"01-MB",5,150
"kgAX7viOBPug","zIREGz5KQe",2024-03-22,16733,"01-LB",4,220
"wjo4Rw5PrpeA","bcRl9c7v2B",2024-03-22,13743,"01-SB",4,60
"nTtyqtqUccU6","DDqfqPHUqO",2024-03-22,18191,"01-LB",1,55
"GwoYO0StdxuV","fCksmJjarz",2024-03-22,14128,"01-SB",3,45
"c9hPQ0br2vBo","KY5Cnr5klT",2024-03-22,4497,"01-LB",3,165
"tvU1lcD84uDc","yKNcuJcIvl",2024-03-22,18214,"02-DBC",2,20
"xM184XwYgI8c","6fBVmCmUwm",2024-03-22,7833,"01-MB",1,30
"ihvqrJzhHXX8","dUCY20WT42",2024-03-23,17388,"02-CBC",2,15
"ub4r0gmpqBI5","oY5T5WE5Ud",2024-03-23,8913,"02-CBC",2,15
"6MqXWsELVQ5n","R0aqC9z53N",2024-03-23,15441,"01-MB",5,150
"LDzP4o3IvaPs","ziIyy2EWgN",2024-03-23,19220,"01-MB",2,60
"aOHeLT11RexU","5HzXaCRkxn",2024-03-23,10002,"01-SB",1,15
"zKufESAl9363","oKvt2Emw9v",2024-03-23,3001,"01-LB",1,55
"yXU86mQLPSG2","fJ2lV9Q5n4",2024-03-23,17887,"02-DBC",4,40
"ndsYqmgUbNzl","ICyGaFnyBG",2024-03-23,16945,"02-CBC",5,37.5
"2dEPUKSqmYgO","Rj86s10Z0A",2024-03-23,2447,"02-CBC",3,22.5
"52xgm5B2U2xb","NbP4rmlctg",2024-03-23,8622,"01-SB",4,60
"ySwq7mjp7U2h","9UqpoDzd25",2024-03-24,8480,"02-DBC",3,30
"A3CcvGhO30Gy","CoiyojsQdY",2024-03-24,9579,"02-DBC",4,40
"A4YMVO8sZXFq","H9Os1jRL8m",2024-03-24,16804,"01-MB",5,150
"7VV6fJkFtaw5","QL1narq5LU",2024-03-24,2818,"02-DBC",3,30
"bhuEqdx5OReK","WubXcDeGSj",2024-03-24,17348,"01-LB",4,220
"fDyXBaK8USRa","7K2zQgZgvO",2024-03-24,5167,"01-LB",3,165
"g0JU2D9NGMj3","YHPYtDOJCY",2024-03-24,9583,"02-CBC",1,7.5
"MzaVg6e61lON","0DkplRKRt1",2024-03-24,3342,"02-CBC",2,15
"vVIxVmEewJgp","nuGGgYyTXi",2024-03-24,4122,"01-SB",2,30
"fqPZtdzEwzuj","Nmli1yKZoD",2024-03-25,9371,"02-CBC",4,30
"ZEIuj9YPnP63","nyxIZjhg62",2024-03-25,15344,"02-CBC",3,22.5
"rIj2fxk9WAhF","vdC8dfgjsJ",2024-03-25,16026,"01-MB",5,150
"tMnSDNYuu7FM","UFzU8aUPLa",2024-03-25,15242,"02-DBC",2,20
"itN5CZDAvlZ7","45oRSZdWL5",2024-03-25,8096,"01-MB",4,120
"72GquWNbkN8C","dbOQs2i3td",2024-03-25,14303,"01-MB",5,150
"KHespk2bnzX8","8a1ooTehoI",2024-03-25,2709,"02-DBC",5,50
"dNT9R5gy3Ry1","3tqiauevvd",2024-03-26,8372,"01-SB",1,15
"zJNVZskTA1oW","TIbVMcGFgQ",2024-03-26,15332,"02-DBC",1,10
"08n1UZsd9u6J","tRISVhnC90",2024-03-26,4198,"01-SB",3,45
"0SAzyCIdMbB0","Z19wivemVU",2024-03-26,4311,"02-DBC",4,40
"8QyLt5UZS3Zt","kFBh0fvyA4",2024-03-26,12130,"02-DBC",1,10
"KqvTTGKpg6cN","OQCHGPloPQ",2024-03-26,15508,"01-LB",5,275
"StDAks31N0jd","DQugtK5YRR",2024-03-26,1864,"01-SB",4,60
"IvLAI3sTEWjw","AwEJP15hT8",2024-03-26,17919,"01-LB",4,220
"T2KZpQV9QKBU","jRdMjiHsML",2024-03-26,7486,"01-SB",2,30
"0Pl5Cj1rvrVz","LurJ0ng0vP",2024-03-27,15003,"02-DBC",3,30
"owYd2LvGfvOE","o9fM2bYlDN",2024-03-27,8500,"02-DBC",1,10
"eCZhygbSDdHM","tut3WIVlzu",2024-03-27,13359,"02-CBC",5,37.5
"JaMTFWYbeHaz","B6U90kKSWN",2024-03-27,12805,"01-MB",2,60
"l4OPoqRXvjLs","FuXumGmcVO",2024-03-27,7392,"01-LB",1,55
"1M4WESzBGW44","1rkofa30se",2024-03-27,2766,"01-LB",1,55
"q4GnZqIxHVul","yf8vDhCIff",2024-03-27,11636,"01-LB",2,110
